0.004644 0.006828
0.003355 0.003887
0.005548 0.016257
0.005436 0.013028
0.034209 0.038859
0.028600 0.029488
0.015585 0.023764
0.009569 0.007607
0.011922 0.013109
0.021467 0.023451
0.005840 0.014036
0.015667 0.016170
0.004286 0.009534
0.007202 0.021119
0.002091 0.010848
0.003294 0.006939
0.019317 0.023000
0.011750 0.008769
0.033531 0.042732
0.005284 0.007619
0.020324 0.014835
0.009079 0.008769
0.020890 0.012008
0.019586 0.017108
0.001424 0.035497
0.064760 0.049838
0.004288 0.006701
0.010004 0.010920
0.017858 0.013278
0.058007 0.055311
0.018166 0.015964
0.026893 0.028672
0.006869 0.004478
0.010305 0.016271
0.010737 0.014676
0.022097 0.015797
0.008487 0.011761
0.003164 0.004407
0.006083 0.004830
0.004727 0.007304
0.017460 0.010693
0.005216 0.006931
0.026088 0.022165
0.009069 0.014201
0.016500 0.014876
0.134986 0.055579
0.019586 0.024296
0.012850 0.010777
0.029847 0.024739
0.031153 0.024717
0.004253 0.004902
0.022805 0.014120
0.014632 0.014506
0.020915 0.020867
0.009048 0.014307
0.003989 0.003084
0.018275 0.016498
0.012066 0.008785
0.019989 0.009296
0.013685 0.020048
0.088975 0.047390
0.013613 0.007826
0.011759 0.011117
0.013826 0.003775
0.013022 0.013193
0.005136 0.007121
0.014259 0.010327
0.005028 0.006895
0.005867 0.004674
0.019469 0.016203
0.010494 0.016822
0.009774 0.023419
0.005494 0.022248
0.052926 0.040419
0.008606 0.005527
0.004476 0.004490
0.002023 0.009310
0.005154 0.004504
0.005548 0.011037
0.047875 0.040083
0.002413 0.002320
0.007516 0.009434
0.012285 0.023558
0.047945 0.028016
0.009056 0.015780
0.005145 0.004221
0.097215 0.070495
0.011056 0.008902
0.052345 0.049749
0.006158 0.008253
0.004785 0.008143
0.009494 0.006737
0.004441 0.006689
0.002417 0.002007
0.011556 0.007345
0.003205 0.004455
0.029736 0.020867
0.054919 0.061876
0.017858 0.015920
0.001973 0.013328
0.005036 0.004590
0.012556 0.014484
0.012992 0.013388
0.017373 0.012005
0.045031 0.037793
0.004744 0.003935
0.026677 0.021599
0.009093 0.009561
0.068808 0.021574
0.003115 0.002082
0.001633 0.003775
0.035234 0.022753
0.007341 0.008498
0.004727 0.004508
0.002442 0.009628
0.011582 0.011496
0.030982 0.021856
0.017249 0.013922
0.020441 0.014842
0.007516 0.007261
0.006988 0.003721
0.017249 0.018137
0.029892 0.016794
0.004144 0.003656
0.007622 0.005274
0.034131 0.022513
0.011452 0.014982
0.004502 0.005947
0.012176 0.020968
0.013242 0.012973
0.019187 0.014573
0.012490 0.016005
0.009494 0.009757
0.012869 0.014394
0.020032 0.031165
0.026407 0.035243
0.014054 0.022248
0.021905 0.010976
0.013765 0.008390
0.012732 0.011941
0.019626 0.011203
0.005294 0.004177
0.008560 0.008081
0.006042 0.016032
0.013258 0.012397
0.035778 0.020959
0.012519 0.013025
0.015034 0.017501
0.011490 0.010558
0.012083 0.017525
0.034209 0.027021
0.008997 0.007471
0.014993 0.011496
